pk_pathogen_id,fk_higher_taxa_id,fk_pathogen_id_accepted,fk_anamorph_id,virus_MPLO_names,pathogen_genus,pathogen_species,pathogen_subspecific_taxa,pathogen_author,fungal_state,english_name,english_disease_names,french_ name,french_disease_names,pathogen_notes,verify,qd,change_to,full_pathogen,dup_id
540,1,29208,,,Poria,tarda,,,unknown,,,,,,TRUE,,,Poriatarda,
541,1,30148,,,Poria,taxicola,,,unknown,,,,,,TRUE,,,Poriataxicola,
543,1,30381,,,Poria,tsugina,,,unknown,,,,,,TRUE,,,Poriatsugina,
545,1,30757,,,Poria,versipora,,,unknown,,,,,,TRUE,,,Poriaversipora,
546,1,,,,Poria,vulgaris,,,unknown,,,,,,TRUE,,,Poriavulgaris,
547,1,30386,,,Poria,weirii,,,unknown,,,,,,TRUE,,,Poriaweirii,
552,1,28958,,,Poria,xantha,,,unknown,,,,,,TRUE,,,Poriaxantha,
554,1,72604,,,Potebniamyces,balsamicola,,Smerlis,unknown,,,,,,TRUE,,,PotebniamycesbalsamicolaSmerlis,
555,1,,,,Pseudohydnum,gelatinosum,,,unknown,,,,,,TRUE,,,Pseudohydnumgelatinosum,
556,1,30504,,,Pseudoplectania,vogesiaca,,,unknown,,,,,,TRUE,,,Pseudoplectaniavogesiaca,
557,314,572,,,Pucciniastrum,epilobii,,Otth,unknown,,,,,,TRUE,,,PucciniastrumepilobiiOtth,
572,314,,,,Pucciniastrum,pustulatum,,Dietel,unknown,,,,,,TRUE,,,PucciniastrumpustulatumDietel,
573,314,,129,,Pucciniastrum,goeppertianum,,(Kühn) Kleb.,Teleomorph,,,,,,TRUE,,,Pucciniastrumgoeppertianum(Kühn) Kleb.,
581,1,,,,Pycnoporus,cinnabarinus,,(Jacq.: Fr.) P. Karst.,unknown,,,,,,TRUE,,,Pycnoporuscinnabarinus(Jacq.: Fr.) P. Karst.,
582,1,29099,,,Radulum,orbiculare,,,unknown,,,,,,TRUE,,,Radulumorbiculare,
584,1,29360,,,Rehmiellopsis,abietis,,,unknown,,,,,,TRUE,,,Rehmiellopsisabietis,
586,1,29363,,,Rehmiellopsis,balsameae,,Waterman,unknown,,,,,,TRUE,,,RehmiellopsisbalsameaeWaterman,
592,1,,,,Retinocyclus,abietis,,(Crouan) Groves & Wells,unknown,,,,,,TRUE,,,Retinocyclusabietis(Crouan) Groves & Wells,
595,1,93592,,,Rhinocladiella,elatior,,,unknown,,,,,,TRUE,,,Rhinocladiellaelatior,
596,326,598,,,Rhizosphaera,abietis,,,unknown,,,,,,TRUE,,,Rhizosphaeraabietis,
598,326,,,,Rhizosphaera,pini,,(Corda) Maublanc,unknown,,,,,,TRUE,,,Rhizosphaerapini(Corda) Maublanc,
600,1,,,,Rhizothyrium,abietis,,Naumov,unknown,,,,,,TRUE,,,RhizothyriumabietisNaumov,600
602,359,,,,Schizophyllum,commune,,Fr.: Fr. sensu North American aucts.,unknown,,,,,,TRUE,,,SchizophyllumcommuneFr.: Fr. sensu North American aucts.,
603,1,29559,,,Scleroderris,abieticola,,,unknown,,,,,,TRUE,,,Scleroderrisabieticola,
604,1,30862,,,Scoleconectria,balsamea,,,unknown,,,,,,TRUE,,,Scoleconectriabalsamea,
612,1,30767,,,Scoleconectria,scolecospora,,,unknown,,,,,,TRUE,,,Scoleconectriascolecospora,
613,1,,,,Scorias,spongiosa,,(Schw.: Fr.) Fr.,unknown,,,,,,TRUE,,,Scoriasspongiosa(Schw.: Fr.) Fr.,
614,1,,,,Scutellinia,scutellata,,(L.: Fr.) Lambotte,unknown,,,,,,TRUE,,,Scutelliniascutellata(L.: Fr.) Lambotte,
615,199,68911,,,Stereum,abietinum,,,unknown,,,,,,TRUE,,,Stereumabietinum,
620,199,28903,,,Stereum,chailletii,,,unknown,,,,,,TRUE,,,Stereumchailletii,
632,199,,,,Stereum,ostrea,,(Blume & Nees: Fr.) Fr.,unknown,,,,,,TRUE,,,Stereumostrea(Blume & Nees: Fr.) Fr.,
634,199,29220,,,Stereum,purpureum,,,unknown,,,,,,TRUE,,,Stereumpurpureum,
636,199,68911,,,Stereum,rugisporum,,,unknown,,,,,,TRUE,,,Stereumrugisporum,
637,199,,,,Stereum,sanguinolentum,,(Alb. & Schw.: Fr.) Fr.,unknown,,,,,,TRUE,,,Stereumsanguinolentum(Alb. & Schw.: Fr.) Fr.,
648,199,29879,,,Stereum,sulcatum,,,unknown,,,,,,TRUE,,,Stereumsulcatum,
651,1,93868,,,Stypella,papillata,,,unknown,,,,,,TRUE,,,Stypellapapillata,
652,1,30507,,,Tomentella,tristis,,,unknown,,,,,,TRUE,,,Tomentellatristis,
653,1,30901,,,Toxosporium,abietinum,,Vuill.,unknown,,,,,,TRUE,,,ToxosporiumabietinumVuill.,
654,196,30385,,,Trametes,tenuis,,,unknown,,,,,,TRUE,,,Trametestenuis,
655,1,30810,,,Trechispora,brinkmannii,,,unknown,,,,,,TRUE,,,Trechisporabrinkmannii,
656,1,30818,,,Trechispora,raduloides,,,unknown,,,,,,TRUE,,,Trechisporaraduloides,
659,1,93882,,,Tremella,foliacea,,Pers.: Fr.,unknown,,,,,,TRUE,,,TremellafoliaceaPers.: Fr.,
661,1,93883,,,Tremella,mycophaga,,,unknown,,,,,,TRUE,,,Tremellamycophaga,
662,1,2231,,,Tremella,saccharina,var. foliacea,(Bref.) Bres.,unknown,,,,,,TRUE,,,Tremellasaccharinavar. foliacea(Bref.) Bres.,
663,1,93564,,,Trichosphaeria,parasitica,,,unknown,,,,,,TRUE,,,Trichosphaeriaparasitica,
665,1,,,,Trichothecium,roseum,,(Pers.: Fr.) Link,unknown,,,,,,TRUE,,,Trichotheciumroseum(Pers.: Fr.) Link,
666,1,,,,Tuberculina,persicina,,(Ditmar) Sacc.,unknown,,,,,,TRUE,,,Tuberculinapersicina(Ditmar) Sacc.,
667,1,12168,,,Tympanis,abietina,,Groves,unknown,,,,,,TRUE,,,TympanisabietinaGroves,
669,1,,148,,Tympanis,pinastri,,,Teleomorph,,,,,,TRUE,,,Tympanispinastri,
670,1,671,,,Tympanis,pithya,,(Fr.: Fr.) P. Karsten,unknown,,,,,,TRUE,,,Tympanispithya(Fr.: Fr.) P. Karsten,
671,1,,,,Tympanis,truncatula,,(Pers.: Fr.) Rehm,unknown,,,,,,TRUE,,,Tympanistruncatula(Pers.: Fr.) Rehm,
672,1,,,,Uredinopsis,americana,,H. & P. Syd.,unknown,,,,,,TRUE,,,UredinopsisamericanaH. & P. Syd.,
674,1,,,,Uredinopsis,atkinsonii,,Magnus,unknown,,,,,,TRUE,,,UredinopsisatkinsoniiMagnus,
675,1,,,,Uredinopsis,ceratophora,,,unknown,,,,,,TRUE,,,Uredinopsisceratophora,
676,1,,,,Uredinopsis,hashiokai,,,unknown,,,,,,TRUE,,,Uredinopsishashiokai,
678,1,3956,,,Uredinopsis,longimucronata,f. cyclosora,Faull,unknown,,,,,,TRUE,,,Uredinopsislongimucronataf. cyclosoraFaull,
680,1,,,,Uredinopsis,longimucronata,f. longimucronata,,unknown,,,,,,TRUE,,,Uredinopsislongimucronataf. longimucronata,
682,1,,,,Uredinopsis,osmundae,,Magnus,unknown,,,,,,TRUE,,,UredinopsisosmundaeMagnus,
686,1,,,,Uredinopsis,phegopteridis,,Arth.,unknown,,,,,,TRUE,,,UredinopsisphegopteridisArth.,
689,1,,,,Uredinopsis,pteridis,,,unknown,,,,,,TRUE,,,Uredinopsispteridis,
693,1,675,,,Uredinopsis,struthiopteridis,,(Arth.) Störmer ex Dietel,unknown,,,,,,TRUE,,,Uredinopsisstruthiopteridis(Arth.) Störmer ex Dietel,
697,315,,,,Valsa,,,,unknown,,,,,,TRUE,,,Valsa,
699,315,,4,,Valsa,abietis,,(Fr.: Fr.) Fr.,Teleomorph,,,,,,TRUE,,,Valsaabietis(Fr.: Fr.) Fr.,699
701,315,,,,Valsa,friesii,,(Duby) Fckl.,unknown,,,,,,TRUE,,,Valsafriesii(Duby) Fckl.,
705,315,29901,,,Valsa,kunzei,,,unknown,,,,,,TRUE,,,Valsakunzei,
709,1,,,,Vararia,,,,unknown,,,,,,TRUE,,,Vararia,
710,1,93504,,,Vararia,granulosa,,,unknown,,,,,,TRUE,,,Varariagranulosa,
713,1,,,,Vararia,racemosa,,,unknown,,,,,,TRUE,,,Varariaracemosa,
714,1,,,,Volutella,ciliata,var. stipitata,Sacc.,unknown,,,,,,TRUE,,,Volutellaciliatavar. stipitataSacc.,
715,1,,,,Xeromphalina,campanella,,(Batsch: Fr.) Kühner & Maire,unknown,,,,,,TRUE,,,Xeromphalinacampanella(Batsch: Fr.) Kühner & Maire,715
719,1,,,,Xeromphalina,fulvipes,,,unknown,,,,,,TRUE,,,Xeromphalinafulvipes,
720,1,,6,,Zythia,resinae,,,Anamorph,,,,,,TRUE,,,Zythiaresinae,
721,232,,7,,Botrytis,cinerea,,Pers.: Fr.,Anamorph,grey mould,Needle blight,moisissure grise,,,TRUE,,,BotrytiscinereaPers.: Fr.,
722,285,,,,Meloidogyne,incognita,,(Kofoid & White) Chitwood,unknown,,,,,,TRUE,,,Meloidogyneincognita(Kofoid & White) Chitwood,
723,341,,,,Acrospermum,cuneolum,,,Teleomorph,,,,,,TRUE,,,Acrospermumcuneolum,
724,1,64706,,,Aleurodiscus,acerinus,var. alliaceus,,unknown,,,,,,TRUE,,,Aleurodiscusacerinusvar. alliaceus,
725,1,31540,,,Aleurodiscus,acerinus,var. dryinus,,unknown,,,,,,TRUE,,,Aleurodiscusacerinusvar. dryinus,
726,1,93398,,,Aleurodiscus,botryosus,,,unknown,,,,,,TRUE,,,Aleurodiscusbotryosus,
727,1,93390,,,Aleurodiscus,cerussatus,,,unknown,,,,,,TRUE,,,Aleurodiscuscerussatus,
728,1,,,,Aleurodiscus,oakesii,,(Berk. & Curt.) von Höhnel & Litsch.,unknown,,,,,,TRUE,,,Aleurodiscusoakesii(Berk. & Curt.) von Höhnel & Litsch.,
735,1,,,,Bertia,moriformis,,(Tode: Fr.) De Not.,unknown,,,,,,TRUE,,,Bertiamoriformis(Tode: Fr.) De Not.,
737,1,,,,Camarosporium,negundinis,,,unknown,,,,,,TRUE,QD,,Camarosporiumnegundinis,
738,1,,,,Cenangium,griseum,,,unknown,,,,,,TRUE,,,Cenangiumgriseum,
739,1,,14,,Ceratobasidium,anceps,,(Bres. & Syd.) H. Jackson,Teleomorph,,,,,,TRUE,,,Ceratobasidiumanceps(Bres. & Syd.) H. Jackson,739
740,1,31975,,,Cercosporella,aceris,,,unknown,,,,,,TRUE,,,Cercosporellaaceris,
741,1,29217,,,Chlorosplenium,aeruginascens,,(Nyl.) Karst.,unknown,,,,,,TRUE,,,Chlorospleniumaeruginascens(Nyl.) Karst.,
742,1,,,,Ciboria,acericola,,,unknown,,,,,,TRUE,,,Ciboriaacericola,
743,1,,,,Ciboria,acerina,,,unknown,,,,,,TRUE,,,Ciboriaacerina,
744,290,,150,,Cladosporium,humile,,Davis,Anamorph,,,,,,TRUE,,,CladosporiumhumileDavis,
746,1,,,,Clavaria,stricta,,,unknown,,,,,,TRUE,,,Clavariastricta,
747,1,,,,Coccomyces,coronatus,,,unknown,,,,,,TRUE,,,Coccomycescoronatus,
748,1,31485,,,Collybia,lacunosa,,,unknown,,,,,,TRUE,,,Collybialacunosa,
749,253,40773,,,Collybia,velutipes,,,unknown,,,,,,TRUE,,,Collybiavelutipes,
750,1,,,,Comatricha,suksdorfii,,,unknown,,,,,,TRUE,,,Comatrichasuksdorfii,
751,1,16062,,,Coniophora,betulae,,,unknown,,,,,,TRUE,,,Coniophorabetulae,
753,1,31396,,,Conoplea,sphaerica,,,unknown,,,,,,TRUE,,,Conopleasphaerica,
755,1,31150,,,Coriolellus,malicola,,,unknown,,,,,,TRUE,,,Coriolellusmalicola,
756,1,,,,Corticium,,,,unknown,,,,,,TRUE,,,Corticium,
757,1,31792,,,Corticium,analogum,,,unknown,,,,,,TRUE,,,Corticiumanalogum,
758,1,31794,,,Corticium,bombycinum,,,unknown,,,,,,TRUE,,,Corticiumbombycinum,
759,1,72652,,,Corticium,confluens,,,unknown,,,,,,TRUE,,,Corticiumconfluens,
762,1,2255,,,Corticium,leucoxanthum,,,unknown,,,,,,TRUE,,,Corticiumleucoxanthum,
764,1,93725,,,Corticium,rallum,,,unknown,,,,,,TRUE,,,Corticiumrallum,
765,1,31175,,,Corticium,scutellare,,,unknown,,,,,,TRUE,,,Corticiumscutellare,
767,1,32120,,,Corticium,tuberculatum,,,unknown,,,,,,TRUE,,,Corticiumtuberculatum,
768,1,31796,,,Corticium,vellereum,,,unknown,,,,,,TRUE,,,Corticiumvellereum,
769,1,31440,,,Crepidotus,fulvotomentosus,,Pk.,unknown,,,,,,TRUE,,,CrepidotusfulvotomentosusPk.,
770,1,,,,Cryptodiaporthe,acerinum,,,unknown,,,,,,TRUE,,,Cryptodiaportheacerinum,
771,1,,,,Corticium,densissima,var. spicata,,unknown,,,,,,TRUE,,,Corticiumdensissimavar. spicata,
772,1,,,,Corticium,myinda,,,unknown,,,,,,TRUE,,,Corticiummyinda,
773,1,,,,Cylindrosporium,negundinis,,,unknown,,,,,,TRUE,,,Cylindrosporiumnegundinis,
774,315,,,,Cytospora,ambiens,,,Anamorph,,,,,,TRUE,,,Cytosporaambiens,
775,1,,,,Corticium,annulata,,,unknown,,,,,,TRUE,,,Corticiumannulata,
776,1,,,,Corticium,chrysosperma,,,unknown,,,,,,TRUE,,,Corticiumchrysosperma,
779,1,,,,Corticium,pulcherrima,,,unknown,,,,,,TRUE,,,Corticiumpulcherrima,
781,1,31519,,,Daedalea,confragosa,,,unknown,,,,,,TRUE,,,Daedaleaconfragosa,
782,1,,,,Daedalea,quercina,,(L.) Fr.,unknown,,,,,,TRUE,,,Daedaleaquercina(L.) Fr.,
783,1,31326,,,Daedalea,unicolor,,,unknown,,,,,,TRUE,,,Daedaleaunicolor,
787,1,,144,,Dermea,acerina,,(Pk.) Rehm,Teleomorph,,,,,,TRUE,,,Dermeaacerina(Pk.) Rehm,
790,1,,,,Diaporthe,acerina,,(Pk.) Sacc.,unknown,,,,,,TRUE,,,Diaportheacerina(Pk.) Sacc.,
792,1,,,,Diaporthe,dubia,,,unknown,,,,,,TRUE,,,Diaporthedubia,
793,1,,,,Diaporthe,eres,,Nitschke,unknown,,,,,,TRUE,,,DiaportheeresNitschke,
794,1,72785,,,Diatrype,hochelagae,,Ell. & Ev.,unknown,,,,,,TRUE,,,DiatrypehochelagaeEll. & Ev.,
795,1,,,,Diatrype,stigma,,(Hoffm.: Fr.) Fr.,unknown,,,,,,TRUE,,,Diatrypestigma(Hoffm.: Fr.) Fr.,
798,1,,,,Diatrypella,frostii,,,unknown,,,,,,TRUE,,,Diatrypellafrostii,
799,1,,,,Diplodia,atrata,,,unknown,,,,,,TRUE,QD,,Diplodiaatrata,
800,1,72785,,,Eutypa,ludibunda,,,unknown,,,,,,TRUE,,,Eutypaludibunda,
801,1,18757,,,Eutypa,milliaria,,,unknown,,,,,,TRUE,,,Eutypamilliaria,
802,1,,,,Eutypella,parasitica,,Davidson & Lorenz,unknown,,,,,,TRUE,,,EutypellaparasiticaDavidson & Lorenz,
803,1,,,,Eutypella,stellulata,,,unknown,,,,,,TRUE,,,Eutypellastellulata,
804,1,81231,,,Exidia,nucleata,,,unknown,,,,,,TRUE,,,Exidianucleata,
805,1,93360,,,Favolus,alveolaris,,,unknown,,,,,,TRUE,,,Favolusalveolaris,
807,1,,,,Fenestella,phaeospora,,,unknown,,,,,,TRUE,,,Fenestellaphaeospora,
809,1,32058,,,Fomes,connatus,,,unknown,,,,,,TRUE,,,Fomesconnatus,
816,1,36602,,,Fomes,everhartii,,,unknown,,,,,,TRUE,,,Fomeseverhartii,
817,1,,,,Fomes,fomentarius,,(L.: Fr.) Fr.,unknown,,,,,,TRUE,,,Fomesfomentarius(L.: Fr.) Fr.,
821,1,93690,,,Fomes,fraxineus,,,unknown,,,,,,TRUE,,,Fomesfraxineus,
822,1,32139,,,Fomes,igniarius,,,unknown,,,,,,TRUE,,,Fomesigniarius,
834,1,93708,,,Fomes,igniarius,var. laevigatus,(Fr.) Overh.,unknown,,,,,,TRUE,,,Fomesigniariusvar. laevigatus(Fr.) Overh.,
835,1,36656,,,Fomes,igniarius,var. nigricans,auct. Amer.,unknown,,,,,,TRUE,,,Fomesigniariusvar. nigricansauct. Amer.,835
837,1,33389,,,Fomes,scutellatus,,,unknown,,,,,,TRUE,,,Fomesscutellatus,
838,210,,,,Fusarium,acuminatum,,Ell. & Ev.,unknown,,,,,,TRUE,,,FusariumacuminatumEll. & Ev.,
840,210,,,,Fusarium,lateritium,,Nees: Fr.,unknown,,,,,,TRUE,QD,,FusariumlateritiumNees: Fr.,840
841,210,71748,,,Fusarium,reticulatum,var. negundinis,(Sherb.) Wr.,unknown,,,,,,TRUE,,,Fusariumreticulatumvar. negundinis(Sherb.) Wr.,
842,210,,253,,Fusarium,sambucinum,,Fckl.,Anamorph,,,,,,TRUE,,,FusariumsambucinumFckl.,
843,210,,,,Fusarium,solani,,(Mart.) Sacc.,unknown,Fusarium root rot,,,,,TRUE,,,Fusariumsolani(Mart.) Sacc.,
844,210,,,,Fusarium,sporotrichioides,,Sherbakoff,Anamorph,FHB,,,,,TRUE,,,FusariumsporotrichioidesSherbakoff,
849,1,,,,Ganoderma,lobatum,,,unknown,,,,,,TRUE,,,Ganodermalobatum,
850,207,31177,,,Gloeosporium,apocryptum,,,unknown,,,,,,TRUE,,,Gloeosporiumapocryptum,
859,207,,,,Gloeosporium,decolorans,,Ell. & Ev.,unknown,,,,,,TRUE,,,GloeosporiumdecoloransEll. & Ev.,
862,207,31177,,,Gloeosporium,saccharinum,,,unknown,,,,,,TRUE,,,Gloeosporiumsaccharinum,
863,207,,,,Gloeosporium,tremellinum,,,unknown,,,,,,TRUE,QD,,Gloeosporiumtremellinum,
864,1,,,,Gnomonia,setacea,,(Pers.: Fr.) Ces. & De Not.,unknown,,,,,,TRUE,,,Gnomoniasetacea(Pers.: Fr.) Ces. & De Not.,
865,1,51041,,,Grandinia,helvetica,,,unknown,,,,,,TRUE,,,Grandiniahelvetica,
866,1,48102,,,Graphium,giganteum,,,unknown,,,,,,TRUE,,,Graphiumgiganteum,
867,1,93496,,,Guepinia,elegans,,,unknown,,,,,,TRUE,,,Guepiniaelegans,
868,1,,,,Helicobasidium,candidum,,,unknown,,,,,,TRUE,,,Helicobasidiumcandidum,
869,1,31770,,,Helotium,epiphyllum,,,unknown,,,,,,TRUE,,,Helotiumepiphyllum,
870,1,31769,,,Helotium,virgultorum,,,unknown,,,,,,TRUE,,,Helotiumvirgultorum,
871,1,,,,Hendersonia,sarmentorum,,Westend.,unknown,,,,,,TRUE,,,HendersoniasarmentorumWestend.,
872,1,,,,Hericium,erinaceus,,,unknown,,,,,,TRUE,,,Hericiumerinaceus,
873,1,4689,,,Hericium,ramosum,,,unknown,,,,,,TRUE,,,Hericiumramosum,
874,1,81524,,,Herpotrichia,pezizula,,,unknown,,,,,,TRUE,,,Herpotrichiapezizula,
875,1,,,,Heterochaetella,dubia,,(Bourd. & Galz.) Bourd. & Galz.,unknown,,,,,,TRUE,,,Heterochaetelladubia(Bourd. & Galz.) Bourd. & Galz.,
876,1,31373,,,Hydnum,septentrionale,,,unknown,,,,,,TRUE,,,Hydnumseptentrionale,
877,1,879,,,Hymenochaete,agglutinans,,,unknown,,,,,,TRUE,,,Hymenochaeteagglutinans,
879,1,,,,Hymenochaete,corrugata,,(Fr.: Fr.) Lév.,unknown,,,,,,TRUE,,,Hymenochaetecorrugata(Fr.: Fr.) Lév.,
885,1,,,,Hypocrea,rufa,,(Pers.: Fr.) Fr.,unknown,,,,,,TRUE,,,Hypocrearufa(Pers.: Fr.) Fr.,
886,1,,,,Hypoderma,rufilabrum,,(Berk. & Curt.) Duby,unknown,,,,,,TRUE,,,Hypodermarufilabrum(Berk. & Curt.) Duby,
888,203,,,,Hypoxylon,cohaerens,,(Pers.: Fr.) Fr.,Teleomorph,,,,,,TRUE,,,Hypoxyloncohaerens(Pers.: Fr.) Fr.,
889,203,93386,,,Hypoxylon,deustum,,(Hoffm.: Fr.) Grev.,Teleomorph,,,,,,TRUE,,,Hypoxylondeustum(Hoffm.: Fr.) Grev.,
893,203,,,,Hypoxylon,fragiforme,,(Pers.: Fr.) Kickx.,Teleomorph,,,,,,TRUE,,,Hypoxylonfragiforme(Pers.: Fr.) Kickx.,
894,203,,,,Hypoxylon,mammatum,,(Wahlenb.) J.H. Miller,Teleomorph,,,,,,TRUE,,,Hypoxylonmammatum(Wahlenb.) J.H. Miller,
895,203,,,,Hypoxylon,multiforme,,(Fr.: Fr.) Fr.,Teleomorph,,,,,,TRUE,,,Hypoxylonmultiforme(Fr.: Fr.) Fr.,
896,203,,,,Hypoxylon,rubiginosum,,(Pers.: Fr.) Fr.,Teleomorph,,,,,,TRUE,,,Hypoxylonrubiginosum(Pers.: Fr.) Fr.,
898,1,,,,Hysterium,pulicare,,Pers.: Fr.,unknown,,,,,,TRUE,,,HysteriumpulicarePers.: Fr.,
899,1,93854,,,Irpex,mollis,,,unknown,,,,,,TRUE,,,Irpexmollis,
900,1,,,,Lachnum,virgineum,,(Batsch: Fr.) S.F. Gray,unknown,,,,,,TRUE,,,Lachnumvirgineum(Batsch: Fr.) S.F. Gray,
901,1,,,,Lasiosphaeria,hirsuta,,,unknown,,,,,,TRUE,,,Lasiosphaeriahirsuta,
902,1,,,,Lentinus,rudis,,,unknown,,,,,,TRUE,,,Lentinusrudis,
903,1,,,,Lenzites,betulina,,(L.: Fr.) Fr.,unknown,,,,,,TRUE,,,Lenzitesbetulina(L.: Fr.) Fr.,
904,1,,,,Libertella,acerina,,,unknown,,,,,,TRUE,,,Libertellaacerina,
905,1,,,,Lophiostoma,quadrinucleatum,,,unknown,,,,,,TRUE,,,Lophiostomaquadrinucleatum,
906,1,73571,,,Lophiostoma,triseptatum,,,unknown,,,,,,TRUE,,,Lophiostomatriseptatum,
907,1,,,,Lycogala,flavofuscum,,(Ehrenb.) Rostrup,unknown,,,,,,TRUE,,,Lycogalaflavofuscum(Ehrenb.) Rostrup,
908,1,,,,Lycoperdon,umbrinum,,,unknown,,,,,,TRUE,,,Lycoperdonumbrinum,
909,1,,,,Macrophoma,negundinis,,,unknown,,,,,,TRUE,,,Macrophomanegundinis,
910,1,,,,Massaria,inquinans,,(Tode: Fr.) De Not.,unknown,,,,,,TRUE,,,Massariainquinans(Tode: Fr.) De Not.,
913,1,910,,,Massaria,vomitoria,,,unknown,,,,,,TRUE,,,Massariavomitoria,
914,1,,,,Melanconiopsis,inquinans,,Ell. & Ev.,unknown,,,,,,TRUE,,,MelanconiopsisinquinansEll. & Ev.,
915,1,31920,,,Melanconis,everhartii,,,unknown,,,,,,TRUE,,,Melanconiseverhartii,
918,1,,,,Melanomma,medium,,,unknown,,,,,,TRUE,,,Melanommamedium,
919,1,31950,,,Merulius,confluens,,,unknown,,,,,,TRUE,,,Meruliusconfluens,
920,1,31950,,,Merulius,corium,,,unknown,,,,,,TRUE,,,Meruliuscorium,
921,1,72643,,,Merulius,tremellosus,,Fr.,unknown,,,,,,TRUE,,,MeruliustremellosusFr.,
922,1,93618,,,Microdiplodia,subtecta,,,unknown,,,,,,TRUE,QD,,Microdiplodiasubtecta,
923,1,,,,Mollisia,cinerea,,(Batsch) P. Karst.,unknown,,,,,,TRUE,,,Mollisiacinerea(Batsch) P. Karst.,
924,1,82283,,,Mollisia,stictella,,,unknown,,,,,,TRUE,,,Mollisiastictella,
925,254,31970,,,Mycena,corticola,,,unknown,,,,,,TRUE,,,Mycenacorticola,
926,288,,,,Mycosphaerella,punctiformis,,(Pers.: Fr.) Schröter,unknown,,,,,,TRUE,,,Mycosphaerellapunctiformis(Pers.: Fr.) Schröter,926
928,256,82362,,,Naematoloma,sublateritium,,,unknown,,,,,,TRUE,,,Naematolomasublateritium,
929,210,,9,,Nectria,cinnabarina,,(Tode: Fr.) Fr.,Teleomorph,,,,,,TRUE,,,Nectriacinnabarina(Tode: Fr.) Fr.,
941,210,,,,Nectria,coccinea,,(Pers.: Fr.) Fr.,unknown,,,,,,TRUE,,,Nectriacoccinea(Pers.: Fr.) Fr.,
944,210,,62,,Nectria,coccinea,var. faginata,"M.L. Lohman, A.M.J. Watson & Ayers",Teleomorph,,,,,,TRUE,,,"Nectriacoccineavar. faginataM.L. Lohman, A.M.J. Watson & Ayers",944
946,210,,100,,Nectria,galligena,,Bres. in Strass.,Teleomorph,,,,,,TRUE,,,NectriagalligenaBres. in Strass.,
948,210,93658,,,Nectria,mammoidea,,,unknown,,,,,,TRUE,,,Nectriamammoidea,
950,210,,,,Nectria,peziza,,(Tode: Fr.) Fr.,unknown,,,,,,TRUE,,,Nectriapeziza(Tode: Fr.) Fr.,
951,1,29763,,,Odontia,arguta,,,unknown,,,,,,TRUE,,,Odontiaarguta,
953,1,32563,,,Odontia,fimbriata,,,unknown,,,,,,TRUE,,,Odontiafimbriata,
955,1,93487,,,Odontia,subabrupta,,,unknown,,,,,,TRUE,,,Odontiasubabrupta,
956,1,31974,,,Odontia,uda,,,unknown,,,,,,TRUE,,,Odontiauda,
957,1,,,,Ophiocordyceps,clavulata,,,unknown,,,,,,TRUE,,,Ophiocordycepsclavulata,
958,1,,,,Otthia,hypoxylon,,,unknown,,,,,,TRUE,,,Otthiahypoxylon,
959,196,,,,Panus,laevis,,Berk. & Curt.,unknown,,,,,,TRUE,,,PanuslaevisBerk. & Curt.,
963,1,93898,,,Pellicularia,flavescens,,,unknown,,,,,,TRUE,,,Pelliculariaflavescens,
964,1,31292,,,Pellicularia,pruinata,,,unknown,,,,,,TRUE,,,Pelliculariapruinata,
966,1,68893,,,Peniophora,affinis,,,unknown,,,,,,TRUE,,,Peniophoraaffinis,
972,1,,,,Peniophora,cinerea,,(Pers.: Fr.) Cke.,unknown,,,,,,TRUE,,,Peniophoracinerea(Pers.: Fr.) Cke.,
974,1,30354,,,Peniophora,cremea,,,unknown,,,,,,TRUE,,,Peniophoracremea,
975,1,,,,Peniophora,decorticans,,,unknown,,,,,,TRUE,,,Peniophoradecorticans,
977,1,93571,,,Peniophora,guttulifera,,,unknown,,,,,,TRUE,,,Peniophoraguttulifera,
978,1,31771,,,Peniophora,heterocystidia,,,unknown,,,,,,TRUE,,,Peniophoraheterocystidia,
980,1,81887,,,Peniophora,hydnoides,,,unknown,,,,,,TRUE,,,Peniophorahydnoides,
983,1,36957,,,Peniophora,longispora,,,unknown,,,,,,TRUE,,,Peniophoralongispora,
984,1,93717,,,Peniophora,ludoviciana,,,unknown,,,,,,TRUE,,,Peniophoraludoviciana,
985,1,31774,,,Peniophora,mutata,,,unknown,,,,,,TRUE,,,Peniophoramutata,
988,1,34058,,,Peniophora,rimicola,,,unknown,,,,,,TRUE,,,Peniophorarimicola,
990,1,31778,,,Peniophora,sambuci,,,unknown,,,,,,TRUE,,,Peniophorasambuci,
992,1,,,,Pezicula,acericola,,(Pk.) Sacc.,unknown,,,,,,TRUE,,,Peziculaacericola(Pk.) Sacc.,
997,1,,,,Pezicula,carnea,,,unknown,,,,,,TRUE,,,Peziculacarnea,
999,1,,,,Pezicula,spicata,,,unknown,,,,,,TRUE,,,Peziculaspicata,
1000,1,,,,Pezicula,subcarnea,,,unknown,,,,,,TRUE,,,Peziculasubcarnea,
1001,1,,,,Phialocephala,canadensis,,,unknown,,,,,,TRUE,,,Phialocephalacanadensis,
1002,1,,,,Phialocephala,fusca,,,unknown,,,,,,TRUE,,,Phialocephalafusca,
1004,1,32509,,,Phloeospora,aceris,,(Lib.) Sacc.,unknown,,,,,,TRUE,,,Phloeosporaaceris(Lib.) Sacc.,
